x-axis,2
second,Volt
-46.015625E+00,+1.038631E+00
-46.007813E+00,+1.022550E+00
-46.000000E+00,+1.030590E+00
-45.992188E+00,+1.030590E+00
-45.984375E+00,+1.030590E+00
-45.976563E+00,+1.038631E+00
-45.968750E+00,+1.022550E+00
-45.960938E+00,+1.030590E+00
-45.953125E+00,+1.022550E+00
-45.945313E+00,+1.014510E+00
-45.937500E+00,+1.022550E+00
-45.929688E+00,+1.014510E+00
-45.921875E+00,+1.006470E+00
-45.914063E+00,+1.014510E+00
-45.906250E+00,+1.014510E+00
-45.898438E+00,+998.430E-03
-45.890625E+00,+1.014510E+00
-45.882813E+00,+998.430E-03
-45.875000E+00,+990.389E-03
-45.867188E+00,+998.430E-03
-45.859375E+00,+998.430E-03
-45.851563E+00,+1.006470E+00
-45.843750E+00,+990.389E-03
-45.835938E+00,+982.349E-03
-45.828125E+00,+982.349E-03
-45.820313E+00,+990.389E-03
-45.812500E+00,+990.389E-03
-45.804688E+00,+974.309E-03
-45.796875E+00,+982.349E-03
-45.789063E+00,+966.269E-03
-45.781250E+00,+966.269E-03
-45.773438E+00,+958.229E-03
-45.765625E+00,+974.309E-03
-45.757813E+00,+950.188E-03
-45.750000E+00,+950.188E-03
-45.742188E+00,+966.269E-03
-45.734375E+00,+974.309E-03
-45.726563E+00,+950.188E-03
-45.718750E+00,+966.269E-03
-45.710938E+00,+958.229E-03
-45.703125E+00,+958.229E-03
-45.695313E+00,+942.148E-03
-45.687500E+00,+950.188E-03
-45.679688E+00,+958.229E-03
-45.671875E+00,+942.148E-03
-45.664063E+00,+942.148E-03
-45.656250E+00,+958.229E-03
-45.648438E+00,+934.108E-03
-45.640625E+00,+950.188E-03
-45.632813E+00,+934.108E-03
-45.625000E+00,+934.108E-03
-45.617188E+00,+934.108E-03
-45.609375E+00,+934.108E-03
-45.601563E+00,+918.028E-03
-45.593750E+00,+934.108E-03
-45.585938E+00,+934.108E-03
-45.578125E+00,+926.068E-03
-45.570313E+00,+950.188E-03
-45.562500E+00,+934.108E-03
-45.554688E+00,+942.148E-03
-45.546875E+00,+926.068E-03
-45.539063E+00,+934.108E-03
-45.531250E+00,+926.068E-03
-45.523438E+00,+942.148E-03
-45.515625E+00,+926.068E-03
-45.507813E+00,+926.068E-03
-45.500000E+00,+926.068E-03
-45.492188E+00,+950.188E-03
-45.484375E+00,+934.108E-03
-45.476563E+00,+958.229E-03
-45.468750E+00,+934.108E-03
-45.460938E+00,+942.148E-03
-45.453125E+00,+918.028E-03
-45.445313E+00,+950.188E-03
-45.437500E+00,+942.148E-03
-45.429688E+00,+950.188E-03
-45.421875E+00,+950.188E-03
-45.414063E+00,+942.148E-03
-45.406250E+00,+966.269E-03
-45.398438E+00,+958.229E-03
-45.390625E+00,+958.229E-03
-45.382813E+00,+950.188E-03
-45.375000E+00,+974.309E-03
-45.367188E+00,+958.229E-03
-45.359375E+00,+958.229E-03
-45.351563E+00,+958.229E-03
-45.343750E+00,+974.309E-03
-45.335938E+00,+966.269E-03
-45.328125E+00,+982.349E-03
-45.320313E+00,+958.229E-03
-45.312500E+00,+982.349E-03
-45.304688E+00,+966.269E-03
-45.296875E+00,+990.389E-03
-45.289063E+00,+982.349E-03
-45.281250E+00,+990.389E-03
-45.273438E+00,+982.349E-03
-45.265625E+00,+990.389E-03
-45.257813E+00,+974.309E-03
-45.250000E+00,+990.389E-03
-45.242188E+00,+990.389E-03
-45.234375E+00,+990.389E-03
-45.226563E+00,+1.006470E+00
-45.218750E+00,+1.006470E+00
-45.210938E+00,+998.430E-03
-45.203125E+00,+998.430E-03
-45.195313E+00,+990.389E-03
-45.187500E+00,+998.430E-03
-45.179688E+00,+990.389E-03
-45.171875E+00,+998.430E-03
-45.164063E+00,+1.006470E+00
-45.156250E+00,+1.022550E+00
-45.148438E+00,+1.006470E+00
-45.140625E+00,+1.014510E+00
-45.132813E+00,+1.006470E+00
-45.125000E+00,+998.430E-03
-45.117188E+00,+990.389E-03
-45.109375E+00,+1.014510E+00
-45.101563E+00,+1.006470E+00
-45.093750E+00,+1.030590E+00
-45.085938E+00,+1.030590E+00
-45.078125E+00,+1.022550E+00
-45.070313E+00,+998.430E-03
-45.062500E+00,+998.430E-03
-45.054688E+00,+1.006470E+00
-45.046875E+00,+998.430E-03
-45.039063E+00,+1.006470E+00
-45.031250E+00,+990.389E-03
-45.023438E+00,+1.006470E+00
-45.015625E+00,+1.006470E+00
-45.007813E+00,+1.014510E+00
-45.000000E+00,+998.430E-03
-44.992188E+00,+1.022550E+00
-44.984375E+00,+990.389E-03
-44.976563E+00,+990.389E-03
-44.968750E+00,+982.349E-03
-44.960938E+00,+1.006470E+00
-44.953125E+00,+998.430E-03
-44.945313E+00,+1.014510E+00
-44.937500E+00,+998.430E-03
-44.929688E+00,+1.006470E+00
-44.921875E+00,+982.349E-03
-44.914063E+00,+982.349E-03
-44.906250E+00,+958.229E-03
-44.898438E+00,+990.389E-03
-44.890625E+00,+974.309E-03
-44.882813E+00,+990.389E-03
-44.875000E+00,+974.309E-03
-44.867188E+00,+958.229E-03
-44.859375E+00,+990.389E-03
-44.851563E+00,+998.430E-03
-44.843750E+00,+974.309E-03
-44.835938E+00,+990.389E-03
-44.828125E+00,+966.269E-03
-44.820313E+00,+974.309E-03
-44.812500E+00,+974.309E-03
-44.804688E+00,+974.309E-03
